"","ensembl_gene_id_orig","ensembl_gene_id","symbol","chromosome","start","end","size"
"5675","ENSG00000159055","ENSG00000159055","MIS18A","21",32268228,32279049,10821
"5676","ENSG00000129534","ENSG00000129534","MIS18BP1","14",45203190,45253540,50350
"5677","ENSG00000187098","ENSG00000187098","MITF","3",69739456,69968336,228880
"5678","ENSG00000148773","ENSG00000148773","MKI67","10",128096659,128126423,29764
"5679","ENSG00000125863","ENSG00000125863","MKKS","20",10401009,10434222,33213
"5680","ENSG00000128585","ENSG00000128585","MKLN1","7",131110096,131496632,386536
"5681","ENSG00000079277","ENSG00000079277","MKNK1","1",46557407,46616843,59436
"5682","ENSG00000099875","ENSG00000099875","MKNK2","19",2037465,2051244,13779
"5683","ENSG00000133606","ENSG00000133606","MKRN1","7",140453033,140479536,26503
"5684","ENSG00000075975","ENSG00000075975","MKRN2","3",12557057,12586208,29151
"5685","ENSG00000179455","ENSG00000179455","MKRN3","15",23565674,23630075,64401
"5686","ENSG00000011143","ENSG00000011143","MKS1","17",58205441,58219605,14164
"5687","ENSG00000120215","ENSG00000120215","MLANA","9",5890889,5910606,19717
"5688","ENSG00000100427","ENSG00000100427","MLC1","22",50059391,50085426,26035
"5689","ENSG00000110917","ENSG00000110917","MLEC","12",120687149,120701859,14710
"5690","ENSG00000178053","ENSG00000178053","MLF1","3",158571163,158607252,36089
"5691","ENSG00000089693","ENSG00000089693","MLF2","12",6747996,6767475,19479
"5692","ENSG00000076242","ENSG00000076242","MLH1","3",36993226,37050896,57670
"5693","ENSG00000119684","ENSG00000119684","MLH3","14",75013769,75051532,37763
"5694","ENSG00000130382","ENSG00000130382","MLLT1","19",6210381,6279975,69594
"5695","ENSG00000078403","ENSG00000078403","MLLT10","10",21524646,21743630,218984
"5696","ENSG00000213190","ENSG00000213190","MLLT11","1",151060397,151069544,9147
"5697","ENSG00000171843","ENSG00000171843","MLLT3","9",20341669,20622499,280830
"5698","ENSG00000102539","ENSG00000102539","MLNR","13",49220338,49222377,2039
"5699","ENSG00000115648","ENSG00000115648","MLPH","2",237485428,237555322,69894
"5700","ENSG00000167965","ENSG00000167965","MLST8","16",2204248,2209453,5205
"5701","ENSG00000108788","ENSG00000108788","MLX","17",42567072,42573239,6167
"5702","ENSG00000281178","ENSG00000281178","MLXIP","HG2247_PATCH",21012,85373,64361
"5703","ENSG00000009950","ENSG00000009950","MLXIPL","7",73593194,73624543,31349
"5704","ENSG00000103150","ENSG00000103150","MLYCD","16",83899115,83951445,52330
"5705","ENSG00000168288","ENSG00000168288","MMADHC","2",149569637,149587778,18141
"5706","ENSG00000108960","ENSG00000108960","MMD","17",55392622,55421924,29302
"5707","ENSG00000196549","ENSG00000196549","MME","3",155024124,155183704,159580
"5708","ENSG00000196611","ENSG00000196611","MMP1","11",102789401,102798160,8759
"5709","ENSG00000166670","ENSG00000166670","MMP10","11",102770502,102780628,10126
"5710","ENSG00000275365","ENSG00000275365","MMP11","HSCHR22_1_CTG7",4588,20678,16090
"5711","ENSG00000262406","ENSG00000262406","MMP12","11",102862736,102874982,12246
"5712","ENSG00000157227","ENSG00000157227","MMP14","14",22836560,22849041,12481
"5713","ENSG00000102996","ENSG00000102996","MMP15","16",58025754,58046901,21147
"5714","ENSG00000156103","ENSG00000156103","MMP16","8",88032011,88328025,296014
"5715","ENSG00000123342","ENSG00000123342","MMP19","12",55835433,55842966,7533
"5716","ENSG00000087245","ENSG00000087245","MMP2","16",55389700,55506691,116991
"5717","ENSG00000137674","ENSG00000137674","MMP20","11",102576832,102625332,48500
"5718","ENSG00000189409","ENSG00000189409","MMP23B","1",1632163,1635263,3100
"5719","ENSG00000125966","ENSG00000125966","MMP24","20",35226690,35276998,50308
"5720","ENSG00000008516","ENSG00000008516","MMP25","16",3046062,3060726,14664
"5721","ENSG00000137675","ENSG00000137675","MMP27","11",102691487,102705769,14282
"5722","ENSG00000278843","ENSG00000278843","MMP28","HSCHR17_7_CTG4",405,30239,29834
"5723","ENSG00000149968","ENSG00000149968","MMP3","11",102835801,102843609,7808
"5724","ENSG00000137673","ENSG00000137673","MMP7","11",102520508,102530750,10242
"5725","ENSG00000118113","ENSG00000118113","MMP8","11",102711796,102727050,15254
"5726","ENSG00000100985","ENSG00000100985","MMP9","20",46008908,46016561,7653
"5727","ENSG00000138722","ENSG00000138722","MMRN1","4",89879532,89954629,75097
"5728","ENSG00000173269","ENSG00000173269","MMRN2","10",86935540,86969481,33941
"5729","ENSG00000155229","ENSG00000155229","MMS19","10",97458324,97498794,40470
"5730","ENSG00000169184","ENSG00000169184","MN1","22",27748277,27801756,53479
"5731","ENSG00000020426","ENSG00000020426","MNAT1","14",60734742,60969965,235223
"5732","ENSG00000163563","ENSG00000163563","MNDA","1",158831351,158849506,18155
"5733","ENSG00000138587","ENSG00000138587","MNS1","15",56421544,56465137,43593
"5734","ENSG00000070444","ENSG00000070444","MNT","17",2384073,2401104,17031
"5735","ENSG00000130675","ENSG00000130675","MNX1","7",156994051,157010663,16612
"5736","ENSG00000278268","ENSG00000278268","MOAP1","HSCHR14_7_CTG1",296758,299490,2732
"5737","ENSG00000114978","ENSG00000114978","MOB1A","2",74152528,74178898,26370
"5738","ENSG00000120162","ENSG00000120162","MOB3B","9",27325209,27529814,204605
"5739","ENSG00000115540","ENSG00000115540","MOB4","2",197515571,197553699,38128
"5740","ENSG00000168314","ENSG00000168314","MOBP","3",39467198,39529479,62281
"5741","ENSG00000075643","ENSG00000075643","MOCOS","18",36187497,36272157,84660
"5742","ENSG00000124615","ENSG00000124615","MOCS1","6",39899578,39934551,34973
"5743","ENSG00000164172","ENSG00000164172","MOCS2","5",53095679,53110063,14384
"5744","ENSG00000124217","ENSG00000124217","MOCS3","20",50958818,50963929,5111
"5745","ENSG00000237834","ENSG00000237834","MOG","HSCHR6_MHC_COX_CTG1",1143453,1158845,15392
"5746","ENSG00000166391","ENSG00000166391","MOGAT2","11",75717838,75732958,15120
"5747","ENSG00000115275","ENSG00000115275","MOGS","2",74461057,74465410,4353
"5748","ENSG00000080823","ENSG00000080823","MOK","14",102224500,102305190,80690
"5749","ENSG00000103111","ENSG00000103111","MON1B","16",77190835,77202398,11563
"5750","ENSG00000061987","ENSG00000061987","MON2","12",62466817,62600476,133659
"5751","ENSG00000114487","ENSG00000114487","MORC1","3",108958248,109118134,159886
"5752","ENSG00000133422","ENSG00000133422","MORC2","22",30925130,30968774,43644
"5753","ENSG00000159256","ENSG00000159256","MORC3","21",36320189,36386148,65959
"5754","ENSG00000133131","ENSG00000133131","MORC4","X",106813871,107000212,186341
"5755","ENSG00000185787","ENSG00000185787","MORF4L1","15",78810487,78898139,87652
"5756","ENSG00000123562","ENSG00000123562","MORF4L2","X",103675496,103688158,12662
"5757","ENSG00000116151","ENSG00000116151","MORN1","1",2321253,2391707,70454
"5758","ENSG00000139714","ENSG00000139714","MORN3","12",121648742,121672631,23889
"5759","ENSG00000101928","ENSG00000101928","MOSPD1","X",134887632,134915257,27625
"5760","ENSG00000106330","ENSG00000106330","MOSPD3","7",100612102,100615384,3282
"5761","ENSG00000079931","ENSG00000079931","MOXD1","6",132296055,132401475,105420
"5762","ENSG00000060762","ENSG00000060762","MPC1","6",166364919,166383013,18094
"5763","ENSG00000143158","ENSG00000143158","MPC2","1",167916675,167937072,20397
"5764","ENSG00000129255","ENSG00000129255","MPDU1","17",7583529,7592789,9260
"5765","ENSG00000107186","ENSG00000107186","MPDZ","9",13105706,13279692,173986
"5766","ENSG00000103152","ENSG00000103152","MPG","16",77007,85851,8844
"5767","ENSG00000124383","ENSG00000124383","MPHOSPH10","2",71130310,71150101,19791
"5768","ENSG00000135698","ENSG00000135698","MPHOSPH6","16",82147798,82170224,22426
"5769","ENSG00000196199","ENSG00000196199","MPHOSPH8","13",19633659,19673441,39782
"5770","ENSG00000051825","ENSG00000051825","MPHOSPH9","12",123152320,123244014,91694
"5771","ENSG00000178802","ENSG00000178802","MPI","15",74890005,74902219,12214
"5772","ENSG00000117400","ENSG00000117400","MPL","1",43337818,43354466,16648
"5773","ENSG00000005381","ENSG00000005381","MPO","17",58269855,58280935,11080
"5774","ENSG00000130830","ENSG00000130830","MPP1","X",154778684,154821007,42323
"5775","ENSG00000108852","ENSG00000108852","MPP2","17",43875357,43909711,34354
"5776","ENSG00000161647","ENSG00000161647","MPP3","17",43800799,43833170,32371
"5777","ENSG00000154889","ENSG00000154889","MPPE1","18",11882622,11908366,25744
"5778","ENSG00000186732","ENSG00000186732","MPPED1","22",43411196,43507848,96652
"5779","ENSG00000066382","ENSG00000066382","MPPED2","11",30384493,30586872,202379
"5780","ENSG00000133030","ENSG00000133030","MPRIP","17",17042457,17217679,175222
"5781","ENSG00000128309","ENSG00000128309","MPST","22",37019635,37029821,10186
"5782","ENSG00000115204","ENSG00000115204","MPV17","2",27309492,27325680,16188
"5783","ENSG00000158887","ENSG00000158887","MPZ","1",161304735,161309968,5233
"5784","ENSG00000197965","ENSG00000197965","MPZL1","1",167721192,167791919,70727
"5785","ENSG00000149573","ENSG00000149573","MPZL2","11",118253416,118264536,11120
"5786","ENSG00000153029","ENSG00000153029","MR1","1",181033374,181061938,28564
"5787","ENSG00000158186","ENSG00000158186","MRAS","3",138347648,138405534,57886
"5788","ENSG00000260314","ENSG00000260314","MRC1","10",17809348,17911164,101816
"5789","ENSG00000011028","ENSG00000011028","MRC2","17",62627670,62693597,65927
"5790","ENSG00000118242","ENSG00000118242","MREG","2",215942584,216034096,91512
"5791","ENSG00000178988","ENSG00000178988","MRFAP1L1","4",6707701,6709865,2164
"5792","ENSG00000101189","ENSG00000101189","MRGBP","20",62796473,62801729,5256
"5793","ENSG00000278619","ENSG00000278619","MRM1","17",36601583,36608964,7381
"5794","ENSG00000122687","ENSG00000122687","MRM2","7",2234195,2242205,8010
"5795","ENSG00000171861","ENSG00000171861","MRM3","17",782353,792509,10156
"5796","ENSG00000184313","ENSG00000184313","MROH7","1",54641754,54710266,68512
"5797","ENSG00000117501","ENSG00000117501","MROH9","1",170935526,171064765,129239
"5798","ENSG00000174547","ENSG00000174547","MRPL11","11",66435075,66466738,31663
"5799","ENSG00000262814","ENSG00000262814","MRPL12","17",81703367,81707517,4150
"5800","ENSG00000172172","ENSG00000172172","MRPL13","8",120380761,120445402,64641
"5801","ENSG00000137547","ENSG00000137547","MRPL15","8",54135241,54148514,13273
"5802","ENSG00000166902","ENSG00000166902","MRPL16","11",59806140,59810778,4638
"5803","ENSG00000158042","ENSG00000158042","MRPL17","11",6680385,6683340,2955
"5804","ENSG00000112110","ENSG00000112110","MRPL18","6",159789812,159798436,8624
"5805","ENSG00000115364","ENSG00000115364","MRPL19","2",75646783,75690851,44068
"5806","ENSG00000112651","ENSG00000112651","MRPL2","6",43054029,43059438,5409
"5807","ENSG00000242485","ENSG00000242485","MRPL20","1",1401909,1407293,5384
"5808","ENSG00000082515","ENSG00000082515","MRPL22","5",154941073,154969411,28338
"5809","ENSG00000214026","ENSG00000214026","MRPL23","11",1947278,1984522,37244
"5810","ENSG00000143314","ENSG00000143314","MRPL24","1",156737303,156741590,4287
"5811","ENSG00000086504","ENSG00000086504","MRPL28","16",366969,371289,4320
"5812","ENSG00000114686","ENSG00000114686","MRPL3","3",131462212,131502983,40771
"5813","ENSG00000243147","ENSG00000243147","MRPL33","2",27771717,27988087,216370
"5814","ENSG00000130312","ENSG00000130312","MRPL34","19",17292609,17306843,14234
"5815","ENSG00000132313","ENSG00000132313","MRPL35","2",86199355,86213790,14435
"5816","ENSG00000154719","ENSG00000154719","MRPL39","21",25585656,25607517,21861
"5817","ENSG00000105364","ENSG00000105364","MRPL4","19",10251901,10260055,8154
"5818","ENSG00000185608","ENSG00000185608","MRPL40","22",19432545,19436075,3530
"5819","ENSG00000198015","ENSG00000198015","MRPL42","12",93467514,93516214,48700
"5820","ENSG00000135900","ENSG00000135900","MRPL44","2",223957463,223967714,10251
"5821","ENSG00000259494","ENSG00000259494","MRPL46","15",88459477,88467390,7913
"5822","ENSG00000175581","ENSG00000175581","MRPL48","11",73787872,73865133,77261
"5823","ENSG00000149792","ENSG00000149792","MRPL49","11",65122183,65127371,5188
"5824","ENSG00000172590","ENSG00000172590","MRPL52","14",22829879,22835037,5158
"5825","ENSG00000173141","ENSG00000173141","MRPL57","13",21176658,21179084,2426
"5826","ENSG00000167862","ENSG00000167862","MRPL58","17",75012670,75021261,8591
"5827","ENSG00000143436","ENSG00000143436","MRPL9","1",151759647,151763496,3849
"5828","ENSG00000048544","ENSG00000048544","MRPS10","6",42206807,42217861,11054
"5829","ENSG00000181991","ENSG00000181991","MRPS11","15",88467453,88480776,13323
"5830","ENSG00000128626","ENSG00000128626","MRPS12","19",38930944,38933168,2224
"5831","ENSG00000120333","ENSG00000120333","MRPS14","1",175010789,175023425,12636
"5832","ENSG00000116898","ENSG00000116898","MRPS15","1",36455718,36464384,8666
"5833","ENSG00000182180","ENSG00000182180","MRPS16","10",73248843,73252693,3850
"5834","ENSG00000239789","ENSG00000239789","MRPS17","7",55951877,55956500,4623
"5835","ENSG00000096080","ENSG00000096080","MRPS18A","6",43671202,43687791,16589
"5836","ENSG00000233813","ENSG00000233813","MRPS18B","HSCHR6_MHC_DBB_CTG1",1873539,1882225,8686
"5837","ENSG00000163319","ENSG00000163319","MRPS18C","4",83455932,83469735,13803
"5838","ENSG00000122140","ENSG00000122140","MRPS2","9",135499984,135504673,4689
"5839","ENSG00000175110","ENSG00000175110","MRPS22","3",139005806,139360497,354691
"5840","ENSG00000113048","ENSG00000113048","MRPS27","5",72214953,72321717,106764
"5841","ENSG00000147586","ENSG00000147586","MRPS28","8",79918717,80030289,111572
"5842","ENSG00000112996","ENSG00000112996","MRPS30","5",44808947,44820428,11481
"5843","ENSG00000102738","ENSG00000102738","MRPS31","13",40729128,40771190,42062
"5844","ENSG00000090263","ENSG00000090263","MRPS33","7",141002610,141015228,12618
"5845","ENSG00000074071","ENSG00000074071","MRPS34","16",1771890,1773150,1260
"5846","ENSG00000061794","ENSG00000061794","MRPS35","12",27710822,27756295,45473
"5847","ENSG00000125445","ENSG00000125445","MRPS7","17",75261674,75266376,4702
"5848","ENSG00000124532","ENSG00000124532","MRS2","6",24402908,24426194,23286
"5849","ENSG00000053372","ENSG00000053372","MRTO4","1",19251805,19260128,8323
"5850","ENSG00000156738","ENSG00000156738","MS4A1","11",60455846,60470752,14906
"5851","ENSG00000149534","ENSG00000149534","MS4A2","11",60088261,60098467,10206
"5852","ENSG00000149516","ENSG00000149516","MS4A3","11",60056587,60071115,14528
"5853","ENSG00000110079","ENSG00000110079","MS4A4A","11",60185657,60318080,132423
"5854","ENSG00000110077","ENSG00000110077","MS4A6A","11",60172015,60184666,12651
"5855","ENSG00000120458","ENSG00000120458","MSANTD2","11",124766498,124800706,34208
"5856","ENSG00000178860","ENSG00000178860","MSC","8",71841560,71844412,2852
"5857","ENSG00000095002","ENSG00000095002","MSH2","2",47403067,47663146,260079
"5858","ENSG00000113318","ENSG00000113318","MSH3","5",80654652,80876815,222163
"5859","ENSG00000057468","ENSG00000057468","MSH4","1",75796882,75913242,116360
"5860","ENSG00000235569","ENSG00000235569","MSH5","HSCHR6_MHC_QBL_CTG1",2995810,3017580,21770
"5861","ENSG00000116062","ENSG00000116062","MSH6","2",47695530,47810063,114533
"5862","ENSG00000135097","ENSG00000135097","MSI1","12",120341330,120369164,27834
"5863","ENSG00000188895","ENSG00000188895","MSL1","17",40121971,40136917,14946
"5864","ENSG00000174579","ENSG00000174579","MSL2","3",136148917,136197241,48324
"5865","ENSG00000005302","ENSG00000005302","MSL3","X",11758159,11775772,17613
"5866","ENSG00000102854","ENSG00000102854","MSLN","16",760734,768865,8131
"5867","ENSG00000263639","ENSG00000263639","MSMB","10",46033307,46048180,14873
"5868","ENSG00000052802","ENSG00000052802","MSMO1","4",165327667,165343164,15497
"5869","ENSG00000147065","ENSG00000147065","MSN","X",65588377,65741931,153554
"5870","ENSG00000038945","ENSG00000038945","MSR1","8",16107878,16567490,459612
"5871","ENSG00000175806","ENSG00000175806","MSRA","8",10054292,10428891,374599
"5872","ENSG00000198736","ENSG00000198736","MSRB1","16",1938229,1943199,4970
"5873","ENSG00000148450","ENSG00000148450","MSRB2","10",23095579,23122013,26434
"5874","ENSG00000173531","ENSG00000173531","MST1","3",49683947,49689501,5554
"5875","ENSG00000164078","ENSG00000164078","MST1R","3",49886902,49903873,16971
"5876","ENSG00000138379","ENSG00000138379","MSTN","2",190055700,190062729,7029
"5877","ENSG00000125459","ENSG00000125459","MSTO1","1",155563235,155614951,51716
"5878","ENSG00000163132","ENSG00000163132","MSX1","4",4859665,4863936,4271
"5879","ENSG00000120149","ENSG00000120149","MSX2","5",174724582,174730896,6314
"5880","ENSG00000169715","ENSG00000169715","MT1E","16",56625475,56627112,1637
"5881","ENSG00000198417","ENSG00000198417","MT1F","16",56657731,56660698,2967
"5882","ENSG00000205358","ENSG00000205358","MT1H","16",56669814,56671129,1315
"5883","ENSG00000187193","ENSG00000187193","MT1X","16",56682470,56684196,1726
"5884","ENSG00000125148","ENSG00000125148","MT2A","16",56608584,56609497,913
"5885","ENSG00000087250","ENSG00000087250","MT3","16",56589074,56591088,2014
"5886","ENSG00000182979","ENSG00000182979","MTA1","14",105419820,105470729,50909
"5887","ENSG00000149480","ENSG00000149480","MTA2","11",62593214,62601865,8651
"5888","ENSG00000099810","ENSG00000099810","MTAP","9",21802636,21937651,135015
"5889","ENSG00000137409","ENSG00000137409","MTCH1","6",36965807,36986298,20491
"5890","ENSG00000109919","ENSG00000109919","MTCH2","11",47617315,47642607,25292
"5891","ENSG00000168502","ENSG00000168502","MTCL1","18",8705556,8832778,127222
"5892","ENSG00000214827","ENSG00000214827","MTCP1","X",155064034,155147937,83903
"5893","ENSG00000147649","ENSG00000147649","MTDH","8",97644184,97730260,86076
"5894","ENSG00000127989","ENSG00000127989","MTERF1","7",91692008,91880702,188694
"5895","ENSG00000156469","ENSG00000156469","MTERF3","8",96239398,96261610,22212
